#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AA2D13
#Date Time: 2023-11-30 12:18:07.270
#Sample rate: 63979.5Hz
#Samples: 8192
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 2: Range: 5 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Triangle
#Frequency: 50 Hz
#Period: 20 ms
#Amplitude: 5 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 2 (V)
-0.006362056870428257,-7.398057051112369
-0.006346426870428258,-7.401823290397038
-0.006330796870428257,-7.416888247535713
-0.006315166870428258,-7.420654486820381
-0.006299536870428257,-7.431953204674388
-0.006283906870428258,-7.439485683243725
-0.006268276870428257,-7.450784401097732
-0.006252646870428258,-7.4545506403824
-0.006237016870428257,-7.469615597521075
-0.006221386870428258,-7.477148076090412
-0.006205756870428257,-7.488446793944418
-0.006190126870428258,-7.499745511798424
-0.006174496870428257,-7.503511751083093
-0.006158866870428258,-7.514810468937099
-0.006143236870428257,-7.522342947506437
-0.006127606870428258,-7.507277990367761
-0.006111976870428257,-7.484680554659749
-0.006096346870428258,-7.469615597521075
-0.006080716870428257,-7.4545506403824
-0.006065086870428258,-7.447018161813062
-0.006049456870428257,-7.431953204674388
-0.006033826870428258,-7.42442072610505
-0.006018196870428257,-7.409355768966376
-0.006002566870428258,-7.401823290397038
-0.005986936870428257,-7.382992093973694
-0.005971306870428258,-7.379225854689026
-0.005955676870428257,-7.356628418981014
-0.005940046870428258,-7.349095940411677
-0.005924416870428257,-7.334030983273002
-0.005908786870428258,-7.326498504703664
-0.005893156870428257,-7.315199786849658
-0.005877526870428258,-7.300134829710983
-0.005861896870428257,-7.300134829710983
-0.005846266870428258,-7.28130363328764
-0.005830636870428257,-7.273771154718302
-0.005815006870428257,-7.254939958294959
-0.005799376870428257,-7.25117371901029
-0.005783746870428257,-7.236108761871615
-0.005768116870428257,-7.224810044017609
-0.005752486870428257,-7.213511326163603
-0.005736856870428257,-7.198446369024929
-0.005721226870428257,-7.194680129740259
-0.005705596870428258,-7.175848933316916
-0.005689966870428257,-7.172082694032247
