#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AA2D13
#Date Time: 2023-11-30 11:53:47.807
#Sample rate: 63979.5Hz
#Samples: 8192
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 2: Range: 2 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Triangle
#Frequency: 50 Hz
#Period: 20 ms
#Amplitude: 5 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 2 (V)
-0.07611796537042825,1.294423217902989
-0.07610233537042825,1.294423217902989
-0.07608670537042826,1.294423217902989
-0.07607107537042826,1.294423217902989
-0.07605544537042826,1.294423217902989
-0.07603981537042825,1.294423217902989
-0.07602418537042825,1.294423217902989
-0.07600855537042826,1.294423217902989
-0.07599292537042826,1.294423217902989
-0.07597729537042826,1.294423217902989
-0.07596166537042826,1.294423217902989
-0.07594603537042825,1.294423217902989
-0.07593040537042826,1.294423217902989
-0.07591477537042826,1.294423217902989
-0.07589914537042826,1.294423217902989
-0.07588351537042826,1.294423217902989
-0.07586788537042825,1.294423217902989
-0.07585225537042825,1.294423217902989
-0.07583662537042826,1.294423217902989
-0.07582099537042826,1.290656978618322
-0.07580536537042826,1.29065697861832
-0.07578973537042825,1.294423217902989
-0.07577410537042825,1.294423217902989
-0.07575847537042826,1.294423217902989
-0.07574284537042826,1.294423217902989
-0.07572721537042826,1.290656978618322
-0.07571158537042826,1.294423217902989
-0.07569595537042825,1.294423217902989
-0.07568032537042826,1.294423217902989
-0.07566469537042826,1.294423217902989
-0.07564906537042826,1.290656978618322
-0.07563343537042826,1.294423217902989
-0.07561780537042825,1.294423217902989
-0.07560217537042825,1.29065697861832
-0.07558654537042826,1.294423217902987
-0.07557091537042826,1.290656978618322
-0.07555528537042826,1.29065697861832
-0.07553965537042825,1.29065697861832
-0.07552402537042825,1.29065697861832
-0.07550839537042826,1.294423217902987
-0.07549276537042826,1.294423217902989
-0.07547713537042826,1.290656978618322
-0.07546150537042826,1.294423217902989
-0.07544587537042825,1.294423217902989
-0.07543024537042825,1.29065697861832
-0.07541461537042826,1.29065697861832
-0.07539898537042826,1.29065697861832
-0.07538335537042826,1.29065697861832
-0.07536772537042825,1.294423217902989
-0.07535209537042825,1.294423217902989
-0.07533646537042826,1.294423217902989
-0.07532083537042826,1.294423217902989
-0.07530520537042826,1.290656978618322
-0.07528957537042825,1.29065697861832
-0.07527394537042825,1.29065697861832
-0.07525831537042826,1.29065697861832
-0.07524268537042826,1.29065697861832
-0.07522705537042826,1.29065697861832
-0.07521142537042826,1.286890739333651
-0.07519579537042825,1.286890739333651
-0.07518016537042825,1.29065697861832
-0.07516453537042826,1.29065697861832
-0.07514890537042826,1.29065697861832
-0.07513327537042826,1.29065697861832
-0.07511764537042825,1.29065697861832
-0.07510201537042825,1.29065697861832
-0.07508638537042826,1.29065697861832
-0.07507075537042826,1.294423217902987
-0.07505512537042826,1.286890739333655
-0.07503949537042826,1.29065697861832
-0.07502386537042825,1.29065697861832
-0.07500823537042826,1.29065697861832
-0.07499260537042826,1.29065697861832
-0.07497697537042826,1.29065697861832
-0.07496134537042826,1.29065697861832
-0.07494571537042825,1.29065697861832
-0.07493008537042825,1.29065697861832
-0.07491445537042826,1.29065697861832
-0.07489882537042826,1.29065697861832
-0.07488319537042826,1.29065697861832
-0.07486756537042825,1.286890739333651
-0.07485193537042825,1.29065697861832
-0.07483630537042826,1.29065697861832
-0.07482067537042826,1.286890739333653
-0.07480504537042826,1.290656978618318
-0.07478941537042826,1.286890739333651
-0.07477378537042825,1.286890739333651
-0.07475815537042826,1.290656978618318
-0.07474252537042826,1.29065697861832
-0.07472689537042826,1.29065697861832
-0.07471126537042826,1.29065697861832
-0.07469563537042825,1.29065697861832
-0.07468000537042825,1.286890739333651
-0.07466437537042826,1.286890739333651
-0.07464874537042826,1.286890739333651
-0.07463311537042826,1.286890739333651
-0.07461748537042825,1.29065697861832
-0.07460185537042825,1.286890739333651
-0.07458622537042826,1.286890739333651
-0.07457059537042826,1.286890739333651
-0.07455496537042826,1.286890739333651
-0.07453933537042826,1.286890739333651
-0.07452370537042825,1.286890739333651
-0.07450807537042825,1.286890739333651
-0.07449244537042826,1.286890739333651
-0.07447681537042826,1.286890739333651
-0.07446118537042826,1.286890739333651
-0.07444555537042825,1.286890739333651
-0.07442992537042825,1.286890739333651
-0.07441429537042826,1.286890739333651
-0.07439866537042826,1.286890739333651
-0.07438303537042826,1.286890739333651
-0.07436740537042826,1.286890739333651
-0.07435177537042825,1.286890739333651
-0.07433614537042826,1.286890739333651
-0.07432051537042826,1.286890739333651
-0.07430488537042826,1.286890739333651
-0.07428925537042826,1.286890739333651
-0.07427362537042825,1.286890739333651
-0.07425799537042825,1.286890739333651
-0.07424236537042826,1.286890739333651
-0.07422673537042826,1.286890739333651
-0.07421110537042826,1.286890739333651
-0.07419547537042825,1.283124500048983
-0.07417984537042825,1.286890739333651
-0.07416421537042826,1.286890739333651
-0.07414858537042826,1.283124500048984
-0.07413295537042826,1.28689073933365
-0.07411732537042826,1.286890739333651
-0.07410169537042825,1.286890739333651
-0.07408606537042826,1.286890739333651
-0.07407043537042826,1.283124500048984
-0.07405480537042826,1.28689073933365
-0.07403917537042826,1.286890739333651
-0.07402354537042825,1.286890739333651
-0.07400791537042825,1.283124500048983
-0.07399228537042826,1.28689073933365
-0.07397665537042826,1.283124500048984
-0.07396102537042826,1.283124500048983
-0.07394539537042825,1.283124500048983
-0.07392976537042825,1.279358260764314
-0.07391413537042826,1.279358260764314
-0.07389850537042826,1.279358260764314
-0.07388287537042826,1.279358260764314
-0.07386724537042826,1.279358260764314
-0.07385161537042825,1.279358260764314
-0.07383598537042826,1.279358260764314
-0.07382035537042826,1.279358260764314
-0.07380472537042826,1.279358260764314
-0.07378909537042826,1.275592021479645
-0.07377346537042825,1.279358260764314
-0.07375783537042825,1.279358260764314
-0.07374220537042826,1.275592021479647
-0.07372657537042826,1.279358260764312
-0.07371094537042826,1.275592021479645
-0.07369531537042825,1.275592021479645
-0.07367968537042825,1.275592021479645
-0.07366405537042826,1.275592021479645
-0.07364842537042826,1.275592021479645
-0.07363279537042826,1.271825782194978
-0.07361716537042826,1.271825782194976
-0.07360153537042825,1.275592021479645
-0.07358590537042825,1.271825782194976
-0.07357027537042826,1.271825782194976
-0.07355464537042826,1.271825782194976
-0.07353901537042826,1.275592021479645
-0.07352338537042825,1.271825782194976
-0.07350775537042825,1.271825782194976
-0.07349212537042826,1.275592021479643
-0.07347649537042826,1.275592021479645
-0.07346086537042826,1.275592021479645
-0.07344523537042826,1.271825782194976
-0.07342960537042825,1.275592021479645
-0.07341397537042826,1.271825782194978
-0.07339834537042826,1.268059542910309
-0.07338271537042826,1.271825782194975
-0.07336708537042826,1.268059542910308
-0.07335145537042825,1.271825782194976
-0.07333582537042825,1.271825782194976
-0.07332019537042826,1.268059542910309
-0.07330456537042826,1.268059542910308
-0.07328893537042826,1.268059542910308
-0.07327330537042825,1.268059542910308
-0.07325767537042825,1.268059542910308
-0.07324204537042826,1.268059542910308
-0.07322641537042826,1.268059542910308
-0.07321078537042826,1.268059542910308
-0.07319515537042826,1.268059542910308
-0.07317952537042825,1.268059542910308
-0.07316389537042826,1.268059542910308
-0.07314826537042826,1.264293303625641
-0.07313263537042826,1.264293303625639
-0.07311700537042826,1.264293303625639
-0.07310137537042825,1.264293303625639
-0.07308574537042825,1.264293303625639
-0.07307011537042826,1.264293303625639
-0.07305448537042826,1.264293303625639
-0.07303885537042826,1.264293303625639
-0.07302322537042825,1.264293303625639
-0.07300759537042825,1.26052706434097
-0.07299196537042826,1.264293303625637
-0.07297633537042826,1.264293303625639
-0.07296070537042826,1.260527064340972
-0.07294507537042826,1.26052706434097
-0.07292944537042825,1.264293303625639
-0.07291381537042826,1.256760825056305
-0.07289818537042826,1.260527064340969
-0.07288255537042826,1.26052706434097
-0.07286692537042826,1.26052706434097
-0.07285129537042825,1.256760825056302
-0.07283566537042825,1.256760825056302
-0.07282003537042826,1.256760825056302
-0.07280440537042826,1.256760825056302
-0.07278877537042826,1.256760825056302
-0.07277314537042825,1.256760825056302
-0.07275751537042825,1.252994585771633
-0.07274188537042826,1.252994585771633
-0.07272625537042826,1.252994585771633
