Freq.	V(vo)	V(n004)
2.28544094807456e+006	(-3.31546164256684e+001dB,-1.01615382843399e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.29599006418453e+006	(-3.31986238989078e+001dB,-1.01743273412456e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.30658787280209e+006	(-3.32426804462356e+001dB,-1.01871287323741e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.31723459868163e+006	(-3.32867862704323e+001dB,-1.01999425499686e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.32793046761499e+006	(-3.33309415760766e+001dB,-1.02127688850562e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.33867570643618e+006	(-3.33751465695329e+001dB,-1.02256078274336e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.34947054302627e+006	(-3.34194014589383e+001dB,-1.02384594656542e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.36031520631815e+006	(-3.34637064541904e+001dB,-1.02513238870139e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.37120992630142e+006	(-3.35080617669337e+001dB,-1.02642011775378e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.38215493402728e+006	(-3.35524676105465e+001dB,-1.02770914219663e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.39315046161339e+006	(-3.35969242001271e+001dB,-1.02899947037419e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.40419674224884e+006	(-3.36414317524805e+001dB,-1.03029111049950e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.41529401019906e+006	(-3.36859904861039e+001dB,-1.03158407065309e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.42644250081081e+006	(-3.37306006211724e+001dB,-1.03287835878158e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.43764245051713e+006	(-3.37752623795250e+001dB,-1.03417398269634e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.44889409684243e+006	(-3.38199759846491e+001dB,-1.03547095007214e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.46019767840746e+006	(-3.38647416616661e+001dB,-1.03676926844578e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.47155343493438e+006	(-3.39095596373156e+001dB,-1.03806894521477e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.48296160725189e+006	(-3.39544301399403e+001dB,-1.03936998763593e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.49442243730027e+006	(-3.39993533994699e+001dB,-1.04067240282410e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.50593616813657e+006	(-3.40443296474052e+001dB,-1.04197619775075e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.51750304393973e+006	(-3.40893591168019e+001dB,-1.04328137924268e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.52912331001578e+006	(-3.41344420422536e+001dB,-1.04458795398065e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.54079721280302e+006	(-3.41795786598753e+001dB,-1.04589592849807e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.55252499987725e+006	(-3.42247692072865e+001dB,-1.04720530917964e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.56430691995704e+006	(-3.42700139235930e+001dB,-1.04851610226007e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.57614322290900e+006	(-3.43153130493704e+001dB,-1.04982831382271e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.58803415975306e+006	(-3.43606668266452e+001dB,-1.05114194979826e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.59997998266780e+006	(-3.44060754988772e+001dB,-1.05245701596345e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.61198094499582e+006	(-3.44515393109405e+001dB,-1.05377351793974e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.62403730124908e+006	(-3.44970585091055e+001dB,-1.05509146119198e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.63614930711434e+006	(-3.45426333410191e+001dB,-1.05641085102718e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.64831721945851e+006	(-3.45882640556860e+001dB,-1.05773169259316e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.66054129633420e+006	(-3.46339509034487e+001dB,-1.05905399087727e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.67282179698508e+006	(-3.46796941359679e+001dB,-1.06037775070516e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.68515898185149e+006	(-3.47254940062022e+001dB,-1.06170297673944e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.69755311257587e+006	(-3.47713507683878e+001dB,-1.06302967347845e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.71000445200835e+006	(-3.48172646780175e+001dB,-1.06435784525501e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.72251326421234e+006	(-3.48632359918200e+001dB,-1.06568749623514e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.73507981447009e+006	(-3.49092649677386e+001dB,-1.06701863041683e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.74770436928836e+006	(-3.49553518649093e+001dB,-1.06835125162882e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.76038719640402e+006	(-3.50014969436391e+001dB,-1.06968536352935e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.77312856478979e+006	(-3.50477004653840e+001dB,-1.07102096960492e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.78592874465989e+006	(-3.50939626927264e+001dB,-1.07235807316916e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.79878800747579e+006	(-3.51402838893520e+001dB,-1.07369667736153e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.81170662595199e+006	(-3.51866643200275e+001dB,-1.07503678514621e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.82468487406175e+006	(-3.52331042505766e+001dB,-1.07637839931086e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.83772302704298e+006	(-3.52796039478566e+001dB,-1.07772152246548e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.85082136140398e+006	(-3.53261636797345e+001dB,-1.07906615704127e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.86398015492939e+006	(-3.53727837150627e+001dB,-1.08041230528942e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.87719968668603e+006	(-3.54194643236548e+001dB,-1.08175996928003e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.89048023702884e+006	(-3.54662057762600e+001dB,-1.08310915090094e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.90382208760681e+006	(-3.55130083445388e+001dB,-1.08445985185667e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.91722552136897e+006	(-3.55598723010374e+001dB,-1.08581207366725e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.93069082257040e+006	(-3.56067979191616e+001dB,-1.08716581766719e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.94421827677820e+006	(-3.56537854731513e+001dB,-1.08852108500437e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.95780817087762e+006	(-3.57008352380538e+001dB,-1.08987787663899e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.97146079307812e+006	(-3.57479474896977e+001dB,-1.09123619334250e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.98517643291944e+006	(-3.57951225046654e+001dB,-1.09259603569662e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.99895538127781e+006	(-3.58423605602664e+001dB,-1.09395740409225e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
3.01279793037205e+006	(-3.58896619345099e+001dB,-1.09532029872851e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
3.02670437376983e+006	(-3.59370269060767e+001dB,-1.09668471961174e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
3.04067500639385e+006	(-3.59844557542911e+001dB,-1.09805066655452e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
3.05471012452812e+006	(-3.60319487590932e+001dB,-1.09941813917471e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
3.06881002582424e+006	(-3.60795062010095e+001dB,-1.10078713689452e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
3.08297500930768e+006	(-3.61271283611246e+001dB,-1.10215765893957e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
3.09720537538418e+006	(-3.61748155210517e+001dB,-1.10352970433800e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
3.11150142584607e+006	(-3.62225679629031e+001dB,-1.10490327191956e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
3.12586346387870e+006	(-3.62703859692608e+001dB,-1.10627836031475e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
3.14029179406686e+006	(-3.63182698231460e+001dB,-1.10765496795395e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
3.15478672240124e+006	(-3.63662198079891e+001dB,-1.10903309306661e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
3.16934855628491e+006	(-3.64142362075990e+001dB,-1.11041273368042e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
3.18397760453986e+006	(-3.64623193061322e+001dB,-1.11179388762051e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
3.19867417741352e+006	(-3.65104693880620e+001dB,-1.11317655250866e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
3.21343858658538e+006	(-3.65586867381466e+001dB,-1.11456072576258e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
3.22827114517356e+006	(-3.66069716413978e+001dB,-1.11594640459514e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
3.24317216774147e+006	(-3.66553243830488e+001dB,-1.11733358601367e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
3.25814197030450e+006	(-3.67037452485225e+001dB,-1.11872226681927e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
3.27318087033666e+006	(-3.67522345233984e+001dB,-1.12011244360612e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
3.28828918677739e+006	(-3.68007924933803e+001dB,-1.12150411276085e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
3.30346724003827e+006	(-3.68494194442635e+001dB,-1.12289727046190e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
3.31871535200983e+006	(-3.68981156619011e+001dB,-1.12429191267891e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
3.33403384606840e+006	(-3.69468814321710e+001dB,-1.12568803517218e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
3.34942304708292e+006	(-3.69957170409420e+001dB,-1.12708563349205e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
3.36488328142188e+006	(-3.70446227740401e+001dB,-1.12848470297842e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
3.38041487696020e+006	(-3.70935989172139e+001dB,-1.12988523876022e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
3.39601816308622e+006	(-3.71426457561007e+001dB,-1.13128723575490e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
3.41169347070865e+006	(-3.71917635761917e+001dB,-1.13269068866805e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
3.42744113226361e+006	(-3.72409526627971e+001dB,-1.13409559199287e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
3.44326148172168e+006	(-3.72902133010112e+001dB,-1.13550194000984e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
3.45915485459499e+006	(-3.73395457756770e+001dB,-1.13690972678630e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
3.47512158794429e+006	(-3.73889503713507e+001dB,-1.13831894617611e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
3.49116202038616e+006	(-3.74384273722665e+001dB,-1.13972959181932e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
3.50727649210017e+006	(-3.74879770623000e+001dB,-1.14114165714187e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
3.52346534483605e+006	(-3.75375997249327e+001dB,-1.14255513535533e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
3.53972892192100e+006	(-3.75872956432156e+001dB,-1.14397001945664e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
3.55606756826696e+006	(-3.76370650997326e+001dB,-1.14538630222791e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
3.57248163037788e+006	(-3.76869083765642e+001dB,-1.14680397623624e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
3.58897145635713e+006	(-3.77368257552506e+001dB,-1.14822303383353e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
3.60553739591482e+006	(-3.77868175167545e+001dB,-1.14964346715642e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
3.62217980037527e+006	(-3.78368839414245e+001dB,-1.15106526812610e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
3.63889902268444e+006	(-3.78870253089576e+001dB,-1.15248842844833e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
3.65569541741741e+006	(-3.79372418983616e+001dB,-1.15391293961338e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
3.67256934078590e+006	(-3.79875339879180e+001dB,-1.15533879289597e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
3.68952115064583e+006	(-3.80379018551438e+001dB,-1.15676597935539e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
3.70655120650492e+006	(-3.80883457767544e+001dB,-1.15819448983549e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
3.72365986953028e+006	(-3.81388660286249e+001dB,-1.15962431496479e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
3.74084750255611e+006	(-3.81894628857527e+001dB,-1.16105544515660e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
3.75811447009136e+006	(-3.82401366222190e+001dB,-1.16248787060919e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
3.77546113832751e+006	(-3.82908875111506e+001dB,-1.16392158130595e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
3.79288787514626e+006	(-3.83417158246818e+001dB,-1.16535656701563e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
3.81039505012740e+006	(-3.83926218339158e+001dB,-1.16679281729259e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
3.82798303455662e+006	(-3.84436058088859e+001dB,-1.16823032147707e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
3.84565220143339e+006	(-3.84946680185177e+001dB,-1.16966906869555e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
3.86340292547886e+006	(-3.85458087305898e+001dB,-1.17110904786105e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
3.88123558314381e+006	(-3.85970282116953e+001dB,-1.17255024767356e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
3.89915055261664e+006	(-3.86483267272031e+001dB,-1.17399265662045e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
3.91714821383141e+006	(-3.86997045412193e+001dB,-1.17543626297692e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
3.93522894847585e+006	(-3.87511619165480e+001dB,-1.17688105480651e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
3.95339313999948e+006	(-3.88026991146529e+001dB,-1.17832701996160e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
3.97164117362176e+006	(-3.88543163956180e+001dB,-1.17977414608401e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
3.98997343634024e+006	(-3.89060140181093e+001dB,-1.18122242060555e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.00839031693876e+006	(-3.89577922393355e+001dB,-1.18267183074870e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.02689220599570e+006	(-3.90096513150093e+001dB,-1.18412236352726e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.04547949589228e+006	(-3.90615914993086e+001dB,-1.18557400574705e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.06415258082086e+006	(-3.91136130448379e+001dB,-1.18702674400663e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.08291185679333e+006	(-3.91657162025893e+001dB,-1.18848056469814e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.10175772164946e+006	(-3.92179012219036e+001dB,-1.18993545400807e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.12069057506538e+006	(-3.92701683504323e+001dB,-1.19139139791808e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.13971081856205e+006	(-3.93225178340985e+001dB,-1.19284838220596e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.15881885551373e+006	(-3.93749499170584e+001dB,-1.19430639244650e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.17801509115662e+006	(-3.94274648416632e+001dB,-1.19576541401246e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.19729993259737e+006	(-3.94800628484203e+001dB,-1.19722543207558e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.21667378882176e+006	(-3.95327441759555e+001dB,-1.19868643160758e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.23613707070337e+006	(-3.95855090609748e+001dB,-1.20014839738128e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.25569019101227e+006	(-3.96383577382260e+001dB,-1.20161131397165e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.27533356442381e+006	(-3.96912904404614e+001dB,-1.20307516575701e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.29506760752737e+006	(-3.97443073983996e+001dB,-1.20453993692016e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.31489273883524e+006	(-3.97974088406882e+001dB,-1.20600561144961e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.33480937879148e+006	(-3.98505949938662e+001dB,-1.20747217314087e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.35481794978080e+006	(-3.99038660823268e+001dB,-1.20893960559770e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.37491887613758e+006	(-3.99572223282805e+001dB,-1.21040789223342e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.39511258415482e+006	(-4.00106639517179e+001dB,-1.21187701627234e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.41539950209322e+006	(-4.00641911703731e+001dB,-1.21334696075110e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.43578006019021e+006	(-4.01178041996873e+001dB,-1.21481770852014e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.45625469066914e+006	(-4.01715032527727e+001dB,-1.21628924224515e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.47682382774838e+006	(-4.02252885403760e+001dB,-1.21776154440860e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.49748790765059e+006	(-4.02791602708429e+001dB,-1.21923459731127e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.51824736861192e+006	(-4.03331186500825e+001dB,-1.22070838307383e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.53910265089135e+006	(-4.03871638815322e+001dB,-1.22218288363849e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.56005419677997e+006	(-4.04412961661223e+001dB,-1.22365808077060e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.58110245061042e+006	(-4.04955157022412e+001dB,-1.22513395606037e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.60224785876628e+006	(-4.05498226857016e+001dB,-1.22661049092461e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.62349086969154e+006	(-4.06042173097054e+001dB,-1.22808766660844e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.64483193390011e+006	(-4.06586997648108e+001dB,-1.22956546418712e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
