vi	V(vd1)	V(vo)	I(Red)
8.769999999999689e+000	8.769697e+000	9.500505e+000	1.865893e-002
8.779999999999689e+000	8.779697e+000	9.510534e+000	1.868021e-002
8.789999999999688e+000	8.789697e+000	9.520564e+000	1.870148e-002
8.799999999999688e+000	8.799696e+000	9.530593e+000	1.872276e-002
8.809999999999688e+000	8.809696e+000	9.540622e+000	1.874403e-002
8.819999999999688e+000	8.819695e+000	9.550651e+000	1.876531e-002
8.829999999999687e+000	8.829695e+000	9.560679e+000	1.878658e-002
8.839999999999687e+000	8.839695e+000	9.570708e+000	1.880786e-002
8.849999999999687e+000	8.849694e+000	9.580737e+000	1.882914e-002
8.859999999999687e+000	8.859694e+000	9.590766e+000	1.885041e-002
8.869999999999687e+000	8.869694e+000	9.600795e+000	1.887169e-002
8.879999999999686e+000	8.879693e+000	9.610824e+000	1.889296e-002
8.889999999999686e+000	8.889693e+000	9.620852e+000	1.891424e-002
8.899999999999686e+000	8.899693e+000	9.630881e+000	1.893552e-002
8.909999999999686e+000	8.909693e+000	9.640910e+000	1.895679e-002
8.919999999999686e+000	8.919692e+000	9.650939e+000	1.897807e-002
8.929999999999685e+000	8.929691e+000	9.660967e+000	1.899934e-002
8.939999999999685e+000	8.939692e+000	9.670996e+000	1.902062e-002
8.949999999999685e+000	8.949691e+000	9.681025e+000	1.904190e-002
8.959999999999685e+000	8.959690e+000	9.691053e+000	1.906317e-002
8.969999999999684e+000	8.969690e+000	9.701081e+000	1.908445e-002
8.979999999999684e+000	8.979690e+000	9.711110e+000	1.910572e-002
8.989999999999684e+000	8.989690e+000	9.721138e+000	1.912700e-002
8.999999999999684e+000	8.999689e+000	9.731167e+000	1.914828e-002
9.009999999999684e+000	9.009688e+000	9.741195e+000	1.916955e-002
9.019999999999683e+000	9.019689e+000	9.751224e+000	1.919083e-002
9.029999999999683e+000	9.029688e+000	9.761251e+000	1.921210e-002
9.039999999999683e+000	9.039687e+000	9.771280e+000	1.923338e-002
9.049999999999683e+000	9.049687e+000	9.781308e+000	1.925465e-002
9.059999999999683e+000	9.059687e+000	9.791336e+000	1.927593e-002
9.069999999999682e+000	9.069687e+000	9.801365e+000	1.929720e-002
9.079999999999682e+000	9.079686e+000	9.811393e+000	1.931848e-002
9.089999999999682e+000	9.089685e+000	9.821421e+000	1.933976e-002
9.099999999999682e+000	9.099686e+000	9.831449e+000	1.936103e-002
9.109999999999682e+000	9.109685e+000	9.841476e+000	1.938231e-002
9.119999999999681e+000	9.119684e+000	9.851505e+000	1.940358e-002
9.129999999999681e+000	9.129684e+000	9.861533e+000	1.942486e-002
9.139999999999681e+000	9.139684e+000	9.871561e+000	1.944614e-002
9.149999999999681e+000	9.149684e+000	9.881589e+000	1.946741e-002
9.159999999999680e+000	9.159683e+000	9.891617e+000	1.948869e-002
9.169999999999680e+000	9.169683e+000	9.901645e+000	1.950996e-002
9.179999999999680e+000	9.179683e+000	9.911673e+000	1.953124e-002
9.189999999999680e+000	9.189682e+000	9.921700e+000	1.955252e-002
9.199999999999680e+000	9.199682e+000	9.931728e+000	1.957379e-002
9.209999999999679e+000	9.209682e+000	9.941755e+000	1.959507e-002
9.219999999999679e+000	9.219681e+000	9.951783e+000	1.961634e-002
9.229999999999679e+000	9.229681e+000	9.961811e+000	1.963762e-002
9.239999999999679e+000	9.239680e+000	9.971839e+000	1.965890e-002
9.249999999999679e+000	9.249680e+000	9.981866e+000	1.968017e-002
9.259999999999678e+000	9.259680e+000	9.991894e+000	1.970145e-002
9.269999999999678e+000	9.269679e+000	1.000192e+001	1.972272e-002
9.279999999999678e+000	9.279679e+000	1.001195e+001	1.974400e-002
9.289999999999678e+000	9.289679e+000	1.002198e+001	1.976527e-002
9.299999999999677e+000	9.299678e+000	1.003200e+001	1.978655e-002
9.309999999999677e+000	9.309678e+000	1.004203e+001	1.980782e-002
9.319999999999677e+000	9.319677e+000	1.005206e+001	1.982910e-002
9.329999999999677e+000	9.329677e+000	1.006209e+001	1.985038e-002
9.339999999999677e+000	9.339677e+000	1.007211e+001	1.987165e-002
9.349999999999676e+000	9.349676e+000	1.008214e+001	1.989293e-002
9.359999999999676e+000	9.359676e+000	1.009217e+001	1.991420e-002
9.369999999999676e+000	9.369676e+000	1.010220e+001	1.993548e-002
9.379999999999676e+000	9.379675e+000	1.011222e+001	1.995676e-002
9.389999999999676e+000	9.389675e+000	1.012225e+001	1.997803e-002
9.399999999999675e+000	9.399674e+000	1.013228e+001	1.999931e-002
9.409999999999675e+000	9.409674e+000	1.014230e+001	2.002058e-002
9.419999999999675e+000	9.419674e+000	1.015233e+001	2.004186e-002
9.429999999999675e+000	9.429673e+000	1.016236e+001	2.006314e-002
9.439999999999674e+000	9.439673e+000	1.017239e+001	2.008441e-002
9.449999999999674e+000	9.449673e+000	1.018241e+001	2.010569e-002
9.459999999999674e+000	9.459672e+000	1.019244e+001	2.012696e-002
9.469999999999674e+000	9.469672e+000	1.020247e+001	2.014824e-002
9.479999999999674e+000	9.479671e+000	1.021249e+001	2.016951e-002
9.489999999999673e+000	9.489672e+000	1.022252e+001	2.019079e-002
9.499999999999673e+000	9.499671e+000	1.023255e+001	2.021207e-002
9.509999999999673e+000	9.509670e+000	1.024257e+001	2.023334e-002
9.519999999999673e+000	9.519670e+000	1.025260e+001	2.025462e-002
9.529999999999673e+000	9.529670e+000	1.026263e+001	2.027589e-002
9.539999999999672e+000	9.539669e+000	1.027265e+001	2.029717e-002
9.549999999999672e+000	9.549669e+000	1.028268e+001	2.031844e-002
9.559999999999672e+000	9.559669e+000	1.029271e+001	2.033972e-002
9.569999999999672e+000	9.569669e+000	1.030273e+001	2.036100e-002
9.579999999999671e+000	9.579668e+000	1.031276e+001	2.038227e-002
9.589999999999671e+000	9.589667e+000	1.032279e+001	2.040355e-002
9.599999999999671e+000	9.599668e+000	1.033281e+001	2.042482e-002
9.609999999999671e+000	9.609667e+000	1.034284e+001	2.044610e-002
9.619999999999671e+000	9.619666e+000	1.035287e+001	2.046738e-002
9.629999999999670e+000	9.629666e+000	1.036289e+001	2.048865e-002
9.639999999999670e+000	9.639666e+000	1.037292e+001	2.050993e-002
9.649999999999670e+000	9.649666e+000	1.038295e+001	2.053120e-002
9.659999999999670e+000	9.659665e+000	1.039297e+001	2.055248e-002
9.669999999999670e+000	9.669664e+000	1.040300e+001	2.057375e-002
9.679999999999669e+000	9.679665e+000	1.041303e+001	2.059503e-002
9.689999999999669e+000	9.689664e+000	1.042305e+001	2.061631e-002
9.699999999999669e+000	9.699663e+000	1.043308e+001	2.063758e-002
9.709999999999669e+000	9.709663e+000	1.044310e+001	2.065886e-002
9.719999999999669e+000	9.719663e+000	1.045313e+001	2.068013e-002
9.729999999999668e+000	9.729663e+000	1.046316e+001	2.070141e-002
9.739999999999668e+000	9.739662e+000	1.047318e+001	2.072269e-002
9.749999999999668e+000	9.749661e+000	1.048321e+001	2.074396e-002
9.759999999999668e+000	9.759662e+000	1.049324e+001	2.076524e-002
9.769999999999667e+000	9.769661e+000	1.050326e+001	2.078651e-002
9.779999999999667e+000	9.779660e+000	1.051329e+001	2.080779e-002
9.789999999999667e+000	9.789660e+000	1.052331e+001	2.082906e-002
9.799999999999667e+000	9.799660e+000	1.053334e+001	2.085034e-002
9.809999999999667e+000	9.809660e+000	1.054337e+001	2.087162e-002
9.819999999999666e+000	9.819659e+000	1.055339e+001	2.089289e-002
9.829999999999666e+000	9.829659e+000	1.056342e+001	2.091417e-002
9.839999999999666e+000	9.839659e+000	1.057344e+001	2.093544e-002
9.849999999999666e+000	9.849658e+000	1.058347e+001	2.095672e-002
9.859999999999666e+000	9.859658e+000	1.059350e+001	2.097799e-002
9.869999999999665e+000	9.869658e+000	1.060352e+001	2.099927e-002
9.879999999999665e+000	9.879657e+000	1.061355e+001	2.102055e-002
9.889999999999665e+000	9.889657e+000	1.062357e+001	2.104182e-002
9.899999999999665e+000	9.899656e+000	1.063360e+001	2.106310e-002
9.909999999999664e+000	9.909656e+000	1.064363e+001	2.108437e-002
9.919999999999664e+000	9.919656e+000	1.065365e+001	2.110565e-002
9.929999999999664e+000	9.929655e+000	1.066368e+001	2.112693e-002
9.939999999999664e+000	9.939655e+000	1.067370e+001	2.114820e-002
9.949999999999664e+000	9.949655e+000	1.068373e+001	2.116948e-002
9.959999999999663e+000	9.959654e+000	1.069375e+001	2.119075e-002
9.969999999999663e+000	9.969654e+000	1.070378e+001	2.121203e-002
9.979999999999663e+000	9.979653e+000	1.071380e+001	2.123331e-002
9.989999999999663e+000	9.989653e+000	1.072383e+001	2.125458e-002
1.000000000000000e+001	9.999653e+000	1.073386e+001	2.127586e-002
