Freq.	V(vo)
3.62217980037527e+006	(-1.69966933178672e+000dB,-1.19380328885534e+002°)
3.63889902268444e+006	(-1.74933039640336e+000dB,-1.19493266879344e+002°)
3.65569541741741e+006	(-1.79905911175138e+000dB,-1.19606473176601e+002°)
3.67256934078590e+006	(-1.84885579858106e+000dB,-1.19719946643061e+002°)
3.68952115064583e+006	(-1.89872077702581e+000dB,-1.19833686125056e+002°)
3.70655120650492e+006	(-1.94865436656893e+000dB,-1.19947690449465e+002°)
3.72365986953028e+006	(-1.99865688601041e+000dB,-1.20061958423681e+002°)
3.74084750255611e+006	(-2.04872865343333e+000dB,-1.20176488835581e+002°)
3.75811447009136e+006	(-2.09886998617010e+000dB,-1.20291280453502e+002°)
3.77546113832751e+006	(-2.14908120076861e+000dB,-1.20406332026221e+002°)
3.79288787514626e+006	(-2.19936261295802e+000dB,-1.20521642282930e+002°)
3.81039505012740e+006	(-2.24971453761445e+000dB,-1.20637209933221e+002°)
3.82798303455662e+006	(-2.30013728872653e+000dB,-1.20753033667072e+002°)
3.84565220143339e+006	(-2.35063117936068e+000dB,-1.20869112154837e+002°)
3.86340292547886e+006	(-2.40119652162627e+000dB,-1.20985444047236e+002°)
3.88123558314381e+006	(-2.45183362664063e+000dB,-1.21102027975351e+002°)
3.89915055261664e+006	(-2.50254280449389e+000dB,-1.21218862550620e+002°)
3.91714821383141e+006	(-2.55332436421362e+000dB,-1.21335946364845e+002°)
3.93522894847585e+006	(-2.60417861372944e+000dB,-1.21453277990190e+002°)
3.95339313999948e+006	(-2.65510585983735e+000dB,-1.21570855979189e+002°)
3.97164117362176e+006	(-2.70610640816411e+000dB,-1.21688678864759e+002°)
3.98997343634024e+006	(-2.75718056313128e+000dB,-1.21806745160211e+002°)
4.00839031693876e+006	(-2.80832862791931e+000dB,-1.21925053359268e+002°)
4.02689220599570e+006	(-2.85955090443151e+000dB,-1.22043601936083e+002°)
4.04547949589228e+006	(-2.91084769325781e+000dB,-1.22162389345265e+002°)
4.06415258082086e+006	(-2.96221929363854e+000dB,-1.22281414021902e+002°)
4.08291185679333e+006	(-3.01366600342809e+000dB,-1.22400674381596e+002°)
4.10175772164946e+006	(-3.06518811905844e+000dB,-1.22520168820490e+002°)
4.12069057506538e+006	(-3.11678593550270e+000dB,-1.22639895715310e+002°)
4.13971081856205e+006	(-3.16845974623858e+000dB,-1.22759853423401e+002°)
4.15881885551373e+006	(-3.22020984321172e+000dB,-1.22880040282772e+002°)
4.17801509115662e+006	(-3.27203651679905e+000dB,-1.23000454612144e+002°)
4.19729993259737e+006	(-3.32394005577217e+000dB,-1.23121094710999e+002°)
4.21667378882176e+006	(-3.37592074726052e+000dB,-1.23241958859632e+002°)
4.23613707070337e+006	(-3.42797887671476e+000dB,-1.23363045319214e+002°)
4.25569019101227e+006	(-3.48011472786989e+000dB,-1.23484352331846e+002°)
4.27533356442381e+006	(-3.53232858270862e+000dB,-1.23605878120626e+002°)
4.29506760752737e+006	(-3.58462072142457e+000dB,-1.23727620889720e+002°)
4.31489273883524e+006	(-3.63699142238552e+000dB,-1.23849578824430e+002°)
4.33480937879148e+006	(-3.68944096209674e+000dB,-1.23971750091267e+002°)
4.35481794978080e+006	(-3.74196961516432e+000dB,-1.24094132838036e+002°)
4.37491887613758e+006	(-3.79457765425851e+000dB,-1.24216725193914e+002°)
4.39511258415482e+006	(-3.84726535007720e+000dB,-1.24339525269535e+002°)
4.41539950209322e+006	(-3.90003297130933e+000dB,-1.24462531157083e+002°)
4.43578006019021e+006	(-3.95288078459850e+000dB,-1.24585740930381e+002°)
4.45625469066914e+006	(-4.00580905450660e+000dB,-1.24709152644993e+002°)
4.47682382774838e+006	(-4.05881804347752e+000dB,-1.24832764338319e+002°)
4.49748790765059e+006	(-4.11190801180097e+000dB,-1.24956574029702e+002°)
4.51824736861192e+006	(-4.16507921757646e+000dB,-1.25080579720535e+002°)
4.53910265089135e+006	(-4.21833191667727e+000dB,-1.25204779394373e+002°)
4.56005419677997e+006	(-4.27166636271475e+000dB,-1.25329171017046e+002°)
4.58110245061042e+006	(-4.32508280700251e+000dB,-1.25453752536782e+002°)
4.60224785876628e+006	(-4.37858149852096e+000dB,-1.25578521884323e+002°)
4.62349086969154e+006	(-4.43216268388194e+000dB,-1.25703476973055e+002°)
4.64483193390011e+006	(-4.48582660729349e+000dB,-1.25828615699140e+002°)
4.66627150398539e+006	(-4.53957351052483e+000dB,-1.25953935941643e+002°)
4.68781003462983e+006	(-4.59340363287150e+000dB,-1.26079435562672e+002°)
4.70944798261464e+006	(-4.64731721112073e+000dB,-1.26205112407519e+002°)
4.73118580682940e+006	(-4.70131447951702e+000dB,-1.26330964304805e+002°)
4.75302396828185e+006	(-4.75539566972789e+000dB,-1.26456989066625e+002°)
4.77496293010762e+006	(-4.80956101080990e+000dB,-1.26583184488699e+002°)
4.79700315758011e+006	(-4.86381072917491e+000dB,-1.26709548350531e+002°)
4.81914511812030e+006	(-4.91814504855653e+000dB,-1.26836078415562e+002°)
4.84138928130669e+006	(-4.97256418997692e+000dB,-1.26962772431337e+002°)
4.86373611888528e+006	(-5.02706837171378e+000dB,-1.27089628129667e+002°)
4.88618610477951e+006	(-5.08165780926763e+000dB,-1.27216643226799e+002°)
4.90873971510038e+006	(-5.13633271532943e+000dB,-1.27343815423588e+002°)
4.93139742815651e+006	(-5.19109329974842e+000dB,-1.27471142405674e+002°)
4.95415972446430e+006	(-5.24593976950034e+000dB,-1.27598621843662e+002°)
4.97702708675810e+006	(-5.30087232865588e+000dB,-1.27726251393300e+002°)
5.00000000000000e+006	(-5.35589117834845e+000dB,-1.27854028695669e+002°)
